id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39589085,"Spacious, Sun loving Room",126456251,Terri,,Riley Park,49.23838,-123.1017,Private room,76,30,18,2025-07-25,0.26,5,191,6,Municipal registration number: 25-155934<br />Provincial registration number: H316167112
39604650,2BD Modern Condo in Downtown Vancouver!,300192325,Linda YT,,Downtown,49.27727,-123.12768,Entire home/apt,209,30,15,2025-01-31,0.22,1,32,1,Municipal registration number: 25-125226<br />Provincial registration number: H138089074
39613073,Vancouver private 2 bedrooms basement suite,304390267,Emily,,Victoria-Fraserview,49.22158,-123.05063,Private room,135,1,224,2025-07-19,3.19,1,125,43,Municipal registration number: 22-156300<br />Provincial registration number: H433410845
39703281,"Luxurious,  Designer  3 bedrooms Condo - Sleeps 8",305158815,Igor,,Downtown,49.2783,-123.10743,Entire home/apt,656,2,89,2025-07-25,1.29,1,271,28,Municipal registration number: 25-156389<br />Provincial registration number: H175184656
39732733,Livingroom Transformed into Cozy Bedroom Downtown,305392048,Martin,,Downtown,49.27465,-123.11787,Private room,,90,1,2019-12-01,0.01,1,0,0,Municipal registration number: 19-281277
39746838,Private Haven w WOW Views / Hot Tub / Parking,2861600,James,,Fairview,49.26387770537913,-123.12899823486734,Entire home/apt,593,2,118,2025-08-03,1.68,1,11,25,Municipal registration number: 25-193651<br />Provincial registration number: H294815219
39750014,English Bay view DT private apt,218969423,David,,Downtown,49.27816,-123.12889,Entire home/apt,,90,8,2020-01-02,0.12,1,0,0,Municipal registration number: 19-314170
39872694,"Spacious DT 2-BDR High-rise with view, pool, gym",11308804,Hong,,Downtown,49.2789066,-123.1079972,Entire home/apt,384,2,49,2025-07-27,1.36,1,32,14,Municipal registration number: 25-157002<br />Provincial registration number: H935494324
39894314,"conveniently located , nice neighborhood",49819755,Basil,,Hastings-Sunrise,49.28883,-123.04775,Entire home/apt,,90,1,2020-01-19,0.01,1,0,0,Municipal registration number: 19-317542
39973193,"Central, luxury mansion, heated pool/spa/sauna",13138428,Lucy,,Oakridge,49.22473,-123.13753,Entire home/apt,,2,95,2025-07-24,3.26,1,191,37,Municipal registration number: Licence #25-157313<br />Provincial registration number: H912069282
39974889,"“Pacific Spirit Park”  SAUNA new 2 bdrm
Kerrisdale",152495859,Christine,,Dunbar Southlands,49.2339180314603,-123.193582128364,Entire home/apt,219,1,304,2025-07-28,4.37,1,250,54,Municipal registration number: Exempt<br />Provincial registration number: Exempt
39991541,Best Price & Best Location In Vancouver,19310910,Brant,,West End,49.28204,-123.13652,Entire home/apt,,3,101,2025-07-10,1.46,1,0,9,Municipal registration number: 25-156393<br />Provincial registration number: H653517911
39995253,"Hip Cool Downtown Condo , with Parking",308400448,Eli,,Downtown,49.27918192875215,-123.12526361511495,Entire home/apt,356,2,312,2025-07-13,4.53,1,238,37,Municipal registration number: 25-156396<br />Provincial registration number: H621015010
40008459,Little Room,30300318,Michelle,,West End,49.29094,-123.13579,Private room,,90,4,2020-02-23,0.06,2,0,0,Municipal registration number: 20-160851
40038637,Cozy 2 BR Suite with Private Entrance Sleeps 7,186848621,Pei,,Marpole,49.2122,-123.11954,Entire home/apt,,90,18,2023-04-02,0.26,1,0,0,Municipal registration number: 22-266604
40071392,"Modern New Daisy's Inn With Ocean View, Kitsilano",309115619,Congxian,,Kitsilano,49.25956,-123.18429,Private room,274,3,10,2025-07-12,0.22,3,250,3,Municipal registration number: 25-310135<br />Provincial registration number: H851083458
40089922,"Central, Bright & Fully Setup 1BR in Mt Pleasant",6182299,Kunal,,Mount Pleasant,49.26307,-123.08882,Entire home/apt,,90,0,,,1,0,0,
40092564,"Gorgeous apt. near Olympic Village, water views!",18565951,Anne,,Downtown,49.27509,-123.10154,Entire home/apt,,95,24,2024-06-28,0.61,1,0,0,Municipal registration number: 25-156879
40094810,Bright Garden  Suite Near Downtown + Mountains,309385907,Michelle,,Hastings-Sunrise,49.27822,-123.04075,Entire home/apt,203,1,12,2025-07-29,0.17,1,62,7,Municipal registration number: 25-233524<br />Provincial registration number: H670214304
40144158,Impeccable location and a beautiful view,9201554,Maysen,,Downtown,49.27373,-123.1266,Private room,60,90,1,2020-03-11,0.02,1,180,0,
40145842,Your Second Home in a Great City,309899751,Egidio & Loratta,,Downtown Eastside,49.27588,-123.09249,Entire home/apt,249,2,179,2025-07-28,2.58,1,204,36,Municipal registration number: 23-157055<br />Provincial registration number: H769290555
40156795,The Nook.,9492489,Alexa,,Grandview-Woodland,49.2676,-123.06563,Entire home/apt,,90,3,2019-12-23,0.04,1,0,0,Municipal registration number: 9-320221
40160433,Stunning Beachfront & Waterfront on Kits Beach,273045425,John,,Kitsilano,49.27301,-123.15554,Entire home/apt,449,90,104,2025-08-03,2.37,2,11,23,Municipal registration number: Licence # 21-323902<br />Provincial registration number: H562201620
40184621,Spacious House,188443874,Adeep,,Victoria-Fraserview,49.2307,-123.05101,Entire home/apt,326,2,151,2025-08-04,2.18,1,245,50,Municipal registration number: 25156364<br />Provincial registration number: H756762206
40206658,Chic Downtown Vancouver Fashion & Food District,113134300,Rola,,West End,49.28405,-123.12374,Entire home/apt,150,91,7,2024-12-15,0.11,1,100,3,Municipal registration number: 980765
40208334,Chic Urban Escape-,22309452,I Cheng,,Mount Pleasant,49.26973,-123.10922,Entire home/apt,,90,317,2025-07-01,4.60,1,80,2,Municipal registration number: 24-252812 LTR
40211895,Spacious 2-Bedroom Designer Home with Parking,302365225,Azi,,West End,49.2864,-123.12716,Entire home/apt,,90,62,2020-12-12,0.89,1,0,0,Municipal registration number: 19-306631
40222684,Sky Nest- spectacular Penthouse ocean view,4484250,Karen,,Kitsilano,49.27273,-123.15974,Entire home/apt,419,2,51,2025-07-07,0.83,1,219,10,Municipal registration number: 25-156464<br />Provincial registration number: H731327282
40240131,Spectacular Downtown Yaletown Condo - Luxury,42688432,Nida,,Downtown,49.27355,-123.12766,Entire home/apt,356,1,460,2025-08-01,6.65,1,122,102,Municipal registration number: 25-156525<br />Provincial registration number: H470848441
40264643,Gorgeous apartment for your stay in Vancouver,80824967,Bruno,,Grandview-Woodland,49.27831,-123.06739,Entire home/apt,,90,2,2019-12-26,0.03,1,0,0,Municipal registration number: 19-319443
40282563,In the Heart of Yaletown,311174593,T,,Downtown,49.27749,-123.11692,Private room,,90,0,,,1,0,0,
40351995,"Luxury Downtown Condo AC, Laundry, Great Location!",311890078,Dana,,Downtown,49.27527,-123.12749,Entire home/apt,386,2,9,2025-07-31,0.22,1,120,6,Municipal registration number: 25-237160<br />Provincial registration number: PM348808764
40434743,Central location - clean and comfortable stay!,274044227,Walter,,Kensington-Cedar Cottage,49.25172,-123.08561,Private room,71,1,395,2025-08-05,5.72,1,167,106,Municipal registration number: 25-156375<br />Provincial registration number: H894280871
40537372,WaterFront 1200sqft Getaway Amazing Water View!,225163010,Vivi,,Downtown,49.27451,-123.1133,Entire home/apt,970,20,20,2025-04-15,0.30,6,89,3,Municipal registration number: 25-117686<br />Provincial registration number: Exempt
40545826,Luxury brand new 1 bdrm suite w/ parking Yaletown,314085089,Linda,,Downtown,49.27526,-123.11615,Entire home/apt,130,90,24,2024-04-30,0.36,1,314,0,Municipal registration number: Exempt
40558597,The Seymour Yaletown - 1BR Downtown Vancouver,109845,Alicia,,Downtown,49.27521,-123.1258,Entire home/apt,189,90,18,2024-10-28,0.28,4,232,2,
40572056,Entire 6-room 2 units 13 min1 skytrain To Downtown,58512,Q,,Grandview-Woodland,49.26235,-123.07185,Entire home/apt,194,365,0,,,5,365,0,
40634680,Cozy home away from home,38861,Steve,,Oakridge,49.22689,-123.13148,Entire home/apt,,90,0,,,1,0,0,Municipal registration number: 20-162298
40683419,Artist’s Attic | Queen&Single Beds | Pet Friendly,287170983,Yuan,,Dunbar Southlands,49.23643707961154,-123.18316527951009,Entire home/apt,,1,43,2025-07-30,0.63,3,225,18,Municipal registration number: 25-156362<br />Provincial registration number: H455221926
40686518,Private bedroom near skytrain in shared house,315789354,Peter,,Renfrew-Collingwood,49.24119,-123.05561,Private room,,90,0,,,1,0,0,Municipal registration number: Exempt
40711183,$184/day+utilities depend on number of people,58512,Q,,Grandview-Woodland,49.26247,-123.07201,Entire home/apt,101,365,0,,,5,365,0,Municipal registration number: 19-152133
40739652,2BR Gastown Downtown Vancouver close to everything,59933699,Sam,,Downtown,49.279301,-123.107849,Entire home/apt,521,2,118,2025-07-30,2.34,1,43,8,Municipal registration number: 25-156590<br />Provincial registration number: H710256328
40753633,Downtown Penthouse-Loft-Private Rooftop Patio,316463404,Alexander,,Downtown,49.2787,-123.1082,Entire home/apt,561,2,172,2025-08-08,2.53,1,142,44,Municipal registration number: 25-156401<br />Provincial registration number: H572706493
40823628,Private 1BR Suite/Central Location/Shop & Dining,317533561,Priya,,Killarney,49.2224,-123.03965,Entire home/apt,201,2,130,2025-07-27,1.92,1,123,22,Municipal registration number: 25-156534<br />Provincial registration number: H350890284
40904332,"A KITSILANO BEACH ""PRIZE""",7704707,Charl,,Kitsilano,49.27087,-123.16124,Entire home/apt,88,30,17,2025-07-31,0.28,2,99,3,Municipal registration number: H814054254<br />Provincial registration number: H773611362
40967803,Fully Furnished 1 Bedroom Garden Suite with Yard,91433779,Stewart,,Kitsilano,49.27489,-123.15252,Entire home/apt,,90,1,2020-04-15,0.02,1,0,0,
40968048,5 minutes to Downtown 1 block to Skytrain,58512,Q,,Grandview-Woodland,49.26235,-123.07096,Entire home/apt,63,365,0,,,5,365,0,Municipal registration number: 19-152133
40988960,"GORGEOUs Best Location, POOL and stunning views",89035809,Ed,,Downtown Eastside,49.28038,-123.10965,Entire home/apt,671,3,152,2025-07-27,2.22,1,280,20,Municipal registration number: 25-156411<br />Provincial registration number: H513254681
41029263,The Comfy Collingwood,209412843,Shan,,Renfrew-Collingwood,49.23342,-123.03202,Entire home/apt,230,90,0,,,1,270,0,
41113261,Master Bedroom in a luxury building Downtown,321683835,David,,Downtown,49.27357,-123.12636,Private room,,90,10,2020-03-04,0.15,1,0,0,Municipal registration number: 19-227545
41146963,Bright and Cozy Suite in 1912 Kitsilano Home,15103534,Charleen,,Kitsilano,49.26956923011597,-123.1815233230591,Entire home/apt,193,3,173,2025-08-03,2.58,1,52,42,Municipal registration number: Licence # 25-156392<br />Provincial registration number: H041111887
41194048,Beautiful Brick & Beam Gastown Heritage Loft!,52603639,Megan Sarah Kaur,,Downtown Eastside,49.28399,-123.10693,Entire home/apt,417,7,173,2025-07-23,2.54,1,153,28,Municipal registration number: 24-157969<br />Provincial registration number: H247552900
41207084,Spacious 2 Bedroom Home Away From Home,35239641,Eldon,,Kerrisdale,49.23342,-123.16456,Entire home/apt,183,2,187,2025-07-13,2.89,1,304,45,Municipal registration number: 25-156406<br />Provincial registration number: H045548950
41220326,Modern 2 Bedroom Home,316020752,Manny,,Victoria-Fraserview,49.22061,-123.05217,Entire home/apt,,90,6,2020-03-08,0.09,1,0,0,Municipal registration number: 20-174866
41293218,🌳Artist’s Treehouse🌳|👑Queen Beds|🐕Pet Friendly,287170983,Yuan,,Dunbar Southlands,49.2368,-123.18303,Entire home/apt,317,2,147,2025-07-27,2.35,3,235,22,Municipal registration number: 24-157806<br />Provincial registration number: H455221926
41353561,4+ bed Character Home Blocks to Beach.,32169044,Jacqueline Dawn,,Kitsilano,49.26591033811499,-123.18384921098168,Entire home/apt,894,5,5,2025-07-27,0.61,1,89,5,Municipal registration number: H585688804<br />Provincial registration number: H585688804
41402504,Designers Contemporary Townhouse in Kitsilano,234396493,Catherine,,Kitsilano,49.26705,-123.16542,Entire home/apt,,30,4,2024-08-31,0.07,1,3,1,Municipal registration number: 25-200813<br />Provincial registration number: H498098119
41411519,"Newly renovated suite, close to park, easy parking",211238366,Yanyue,,Kensington-Cedar Cottage,49.23564,-123.08205,Entire home/apt,165,1,187,2025-08-05,2.93,1,218,56,Municipal registration number: 25-156410<br />Provincial registration number: H159605092
41510288,--,21600910,Elaine,,Dunbar Southlands,49.24169,-123.1806,Private room,,90,0,,,2,0,0,Municipal registration number: 20-181140
41511511,-,21600910,Elaine,,Dunbar Southlands,49.24196,-123.18066,Private room,,90,0,,,2,0,0,Municipal registration number: 20-181140
41530441,Central Vancouver Large 1 Bedroom walk everywhere.,24113529,Adam,,Strathcona,49.26732,-123.09615,Entire home/apt,255,2,204,2025-07-28,4.48,1,222,42,Municipal registration number: 24-158305<br />Provincial registration number: H123749844
41538497,Fresh and Bright Suite in Hip Fraserhood Area,2666183,Magnus,,Kensington-Cedar Cottage,49.24804,-123.08943,Entire home/apt,,90,60,2024-12-15,0.90,1,0,7,Municipal registration number: 22-157026
41586791,Cozy Garden Suite off Main St with Free Parking,142328775,Bee,,Riley Park,49.24338,-123.10025,Entire home/apt,,5,77,2025-07-31,1.16,1,35,19,Municipal registration number: 25-156126<br />Provincial registration number: H917164452
41616532,"Spacious Heritage-Style, 2KB & 3QB + Sofa",328113936,Sarah,,Kensington-Cedar Cottage,49.2461,-123.0699,Entire home/apt,,3,21,2025-08-04,0.31,1,45,4,Municipal registration number: 25-156416<br />Provincial registration number: H107425192
41641778,Quiet & Cozy Studio with Free Parking and A/C,39544167,Terry,,Fairview,49.262642198300895,-123.12736852448695,Entire home/apt,,1,98,2025-07-27,3.95,1,8,47,Municipal registration number: 25-157686<br />Provincial registration number: H969063716
41646355,Spacious house with 5 BR and 3 Bath in Vancouver,240118539,Nancy,,Renfrew-Collingwood,49.23472,-123.05742,Entire home/apt,382,90,39,2024-08-26,1.02,1,158,2,Municipal registration number: 24-157775
41663354,Modern Laneway House with Private Patio,62334654,Jennifer,,Riley Park,49.23671,-123.09906,Entire home/apt,121,90,9,2024-10-31,0.14,2,343,1,
41688366,Douglas Park 1 Bedroom suite,20243179,John,,South Cambie,49.25152,-123.12495,Entire home/apt,95,91,9,2025-05-04,0.38,1,171,2,
41723288,Luxury 1BR w/ Great View in Downtown Vancouver,52292504,Paul,,Downtown,49.27387,-123.13053,Entire home/apt,129,90,23,2025-05-20,0.34,1,252,3,Municipal registration number: 20-184287
41852181,8 times Vancouver Super Host - room available now,40743512,Fatemeh,,Renfrew-Collingwood,49.25331,-123.03339,Private room,29,90,12,2025-04-15,0.31,5,236,2,
41856324,Lovely Kitsilano character home garden level space,18054316,Tanya,,Kitsilano,49.26619081259344,-123.1475665057771,Entire home/apt,416,3,159,2025-08-09,2.70,1,307,32,Municipal registration number: 24-157896<br />Provincial registration number: H016264090
41872968,"Modern, high-end Furnishings",6517226,Alexander,,Downtown,49.27807,-123.11085,Entire home/apt,,90,0,,,1,0,0,
41884019,"Bright and Spacious, Perfect  Location",331199710,Pearl,,Mount Pleasant,49.26581,-123.11311,Entire home/apt,849,2,29,2025-07-07,1.05,1,347,8,Municipal registration number: 25-157024<br />Provincial registration number: H707487499
41884419,One-of-a-kind Luxury Penthouse w/ private hot-tub,331204156,Jee,,Downtown,49.28009,-123.10731,Entire home/apt,891,2,156,2025-07-23,2.34,1,285,23,Municipal registration number: 25-158052<br />Provincial registration number: H220250985
41890951,Little Barcelona Suite,331258660,Emily,,Marpole,49.21296,-123.12316,Entire home/apt,,90,1,2020-02-01,0.01,1,0,0,Municipal registration number: 20-162356
41917935,Central Downtown Condo Parking Pool GREAT PRICES,331619448,Charles,,Downtown,49.27944,-123.10799,Entire home/apt,,90,10,2020-06-14,0.15,1,0,0,Municipal registration number: 19-163285
41939547,Executive Yaletown apartment,95217850,Mauricio,,Downtown,49.27495,-123.11551,Entire home/apt,,90,7,2022-07-04,0.11,29,67,0,
41985578,Amazing Modern & Quiet! Best location DT w/Parking,329514681,Rafaela,,Downtown,49.27891,-123.10844,Entire home/apt,418,4,128,2025-07-29,2.00,1,104,25,Municipal registration number: 25-156448<br />Provincial registration number: H520450301
41990487,Spacious Mid-Century Modern Apartment near City,332545110,Samantha,,Mount Pleasant,49.2591,-123.10176,Entire home/apt,,90,1,2020-03-26,0.02,1,0,0,Municipal registration number: 20-192353
42004464,New 2 bedroom basement suite with 2 full bathrooms,360059206,Tan,,Renfrew-Collingwood,49.24854,-123.0455,Entire home/apt,281,3,135,2025-07-28,2.03,1,330,20,Municipal registration number: 25-156476<br />Provincial registration number: H546014609
42019705,Downtown Living,77605261,Sushma,,Downtown,49.28462,-123.11235,Entire home/apt,,90,4,2022-03-31,0.06,1,364,0,
